Date,Open,High,Low,Close,Adj Close,Volume,Day,,
2/16/2016,161.759995,162.289993,160.619995,162.199997,137.842667,5451200,876,,
2/17/2016,163.429993,165.259995,163.330002,164.929993,140.162796,5584200,877,,
2/18/2016,165.330002,165.449997,164.289993,164.520004,139.814346,5187600,878,,
2/19/2016,163.179993,163.809998,162.589996,163.699997,139.637711,4660600,879,,
2/22/2016,165.350006,166.460007,165.130005,165.940002,141.548462,3450700,882,,
2/23/2016,165.610001,165.759995,163.839996,164.149994,140.021667,6052800,883,,
2/24/2016,162.600006,164.899994,161.470001,164.669998,140.465164,8003800,884,,
2/25/2016,165.029999,166.839996,164.399994,166.839996,142.316101,5266900,885,,
2/26/2016,167.839996,167.949997,166.119995,166.279999,141.838455,3798000,886,,
2/29/2016,166.160004,167.210007,164.960007,164.960007,140.712555,3485000,889,,
3/1/2016,166.009995,168.589996,165.710007,168.520004,143.749283,3914300,890,,
3/2/2016,168.020004,168.929993,167.550003,168.889999,144.064911,3106200,891,,
3/3/2016,168.729996,169.389999,168.119995,169.350006,144.45723,2968200,892,,
3/4/2016,169.529999,170.550003,168.919998,170.020004,145.028717,3524900,893,,
3/7/2016,169.369995,170.929993,169.300003,170.619995,145.540573,3236000,896,,
3/8/2016,169.800003,170.759995,169.220001,169.619995,144.687485,2832700,897,,
3/9/2016,170.410004,170.589996,169.539993,170.020004,145.028717,3584000,898,,
3/10/2016,170.669998,171.399994,168.300003,170.059998,145.062912,4862300,899,,
3/11/2016,171.470001,172.339996,171.419998,172.229996,146.913895,3674200,900,,
3/14/2016,171.699997,172.889999,171.699997,172.410004,147.067505,2658400,903,,
3/15/2016,171.610001,172.669998,171.320007,172.639999,147.263687,2431600,904,,
3/16/2016,172.210007,173.940002,172.169998,173.470001,147.971619,3556200,905,,
3/17/2016,173.460007,175.410004,173.080002,174.940002,149.225571,4070500,906,,
3/18/2016,175.270004,175.949997,175.039993,175.690002,150.187317,5112000,907,,
3/21/2016,175.619995,176.210007,175.25,176.009995,150.460815,2884900,910,,
3/22/2016,175.300003,176.259995,175.149994,175.699997,150.195816,3980100,911,,
3/23/2016,175.220001,175.550003,174.600006,174.809998,149.435104,5039200,912,,
3/24/2016,173.850006,174.940002,173.699997,174.940002,149.546127,5104900,913,,
3/28/2016,175.130005,175.589996,174.660004,175.119995,149.700058,3098800,917,,
3/29/2016,174.490005,176.179993,174.059998,176.070007,150.51207,5584100,918,,
3/30/2016,177.110001,177.649994,176.509995,176.889999,151.213013,3858000,919,,
3/31/2016,176.929993,177.300003,176.429993,176.639999,150.999435,3155400,920,,
4/1/2016,175.710007,177.850006,175.410004,177.720001,151.922546,4035200,921,,
4/4/2016,177.630005,177.880005,176.880005,177.119995,151.409729,2318900,924,,
4/5/2016,176.080002,176.960007,175.570007,175.820007,150.298447,5439600,925,,
4/6/2016,175.860001,177.089996,175.240005,177.039993,151.341385,4086700,926,,
4/7/2016,175.779999,176.229996,174.679993,175.289993,149.845352,5251900,927,,
4/8/2016,176.25,176.809998,175.110001,175.660004,150.161652,2565300,928,,
4/11/2016,176.119995,177.169998,175.410004,175.440002,149.973557,3237700,931,,
4/12/2016,175.729996,177.279999,175.360001,177.089996,151.384048,3588400,932,,
4/13/2016,178,179.020004,177.919998,178.919998,152.94841,5400200,933,,
4/14/2016,179.029999,179.5,178.75,179.110001,153.11084,3689700,934,,
4/15/2016,178.990005,179.139999,178.410004,178.679993,152.854126,3799900,935,,
4/18/2016,178.130005,179.830002,178.100006,179.779999,153.795242,2573700,938,,
4/19/2016,180.139999,180.770004,179.589996,180.320007,154.257187,2992100,939,,
4/20/2016,180,181.419998,180,180.75,154.625015,2628900,940,,
4/21/2016,180.639999,180.880005,179.419998,179.699997,153.726776,2760300,941,,
4/22/2016,179.610001,180.080002,178.869995,179.899994,153.897827,2410500,942,,
4/25/2016,179.229996,179.589996,178.330002,179.539993,153.58989,2485500,945,,
4/26/2016,179.839996,180.259995,179.110001,179.639999,153.675522,2241000,946,,
4/27/2016,179.119995,180.649994,178.990005,180.25,154.197266,3569300,947,,
4/28/2016,179.059998,180.149994,177.740005,178.199997,152.443542,3550700,948,,
4/29/2016,177.399994,177.949997,176.289993,177.589996,151.921692,5496000,949,,
5/2/2016,178.080002,178.910004,177.509995,178.699997,152.871277,2463100,952,,
5/3/2016,177.479996,177.830002,176.479996,177.300003,151.673599,4643200,953,,
5/4/2016,176.380005,177.210007,175.899994,176.320007,150.835266,3446000,954,,
5/5/2016,176.830002,177.220001,176,176.440002,150.937943,1778800,955,,
5/6/2016,175.690002,177.399994,175.679993,177.339996,151.707825,2940800,956,,
5/9/2016,177.25,177.759995,176.619995,176.979996,151.399948,1921700,959,,
5/10/2016,177.720001,179.270004,177.639999,179.199997,153.299011,2867200,960,,
5/11/2016,178.699997,178.940002,177.259995,177.300003,151.673599,2697200,961,,
5/12/2016,177.809998,178.119995,176.399994,177.419998,151.77626,2534900,962,,
5/13/2016,176.899994,177.520004,175.259995,175.479996,150.116684,3336800,963,,
5/16/2016,175.690002,177.699997,175.580002,177.259995,151.63942,2393500,966,,
5/17/2016,176.910004,177.240005,174.919998,175.559998,150.185135,3349500,967,,
5/18/2016,175.080002,176.729996,174.529999,175.630005,150.245056,4097800,968,,
5/19/2016,174.949997,175.199997,173.669998,174.679993,149.432281,5090900,969,,
5/20/2016,174.720001,175.539993,174.509995,174.759995,150.026413,2749700,970,,
5/23/2016,174.839996,175.330002,174.600006,174.779999,150.043549,1736000,973,,
5/24/2016,175.759995,177.229996,175.649994,176.860001,151.829224,2797000,974,,
5/25/2016,177.5,178.740005,177.449997,178.279999,153.048218,2711900,975,,
5/26/2016,178.490005,178.690002,177.820007,178.080002,152.876495,2263200,976,,
5/27/2016,178.220001,178.589996,178.059998,178.5,153.237045,1628300,977,,
5/31/2016,178.979996,178.979996,177.130005,177.649994,152.507339,2395400,981,,
6/1/2016,176.979996,177.979996,176.550003,177.729996,152.57608,2481200,982,,
6/2/2016,177.300003,178.309998,176.979996,178.279999,153.048218,1965900,983,,
6/3/2016,177.869995,178.289993,176.839996,178.059998,152.85939,4367200,984,,
6/6/2016,178.490005,179.460007,178.410004,179.179993,153.820892,2720300,987,,
6/7/2016,179.460007,179.990005,179.339996,179.380005,153.992645,1572300,988,,
6/8/2016,179.669998,180.179993,179.539993,180.059998,154.576309,1713500,989,,
6/9/2016,179.369995,180.039993,179.139999,179.880005,154.421814,2141800,990,,
6/10/2016,178.699997,179.240005,178.110001,178.710007,153.417404,4126600,991,,
6/13/2016,178,179,177.360001,177.360001,152.258423,5111300,994,,
6/14/2016,177,177.419998,176,176.809998,151.786316,3643400,995,,
6/15/2016,177.25,177.839996,176.380005,176.570007,151.580276,2470100,996,,
6/16/2016,175.729996,177.669998,174.800003,177.460007,152.344376,5573700,997,,
6/17/2016,177.149994,177.149994,175.770004,176.520004,151.841125,2748000,998,,
6/20/2016,178.399994,179.229996,177.759995,177.800003,152.942078,2958400,1001,,
6/21/2016,178.119995,178.529999,177.729996,178.059998,153.165771,1854700,1002,,
6/22/2016,178.229996,178.949997,177.429993,177.570007,152.744293,2966200,1003,,
6/23/2016,179.020004,179.830002,178.669998,179.809998,154.671082,2949100,1004,,
6/24/2016,174.550003,176.679993,173.300003,173.619995,149.346497,11377900,1005,,
6/27/2016,172.479996,172.479996,170.369995,171.199997,147.264801,7683900,1008,,
6/28/2016,172.850006,173.860001,172.199997,173.820007,149.5186,5642800,1009,,
6/29/2016,175.160004,176.820007,175,176.639999,151.944275,5578200,1010,,
6/30/2016,177.050003,179.080002,176.860001,179,153.974396,5069000,1011,,
7/1/2016,178.779999,179.800003,178.779999,179.309998,154.241028,3998200,1012,,
7/5/2016,178.580002,178.679993,177.660004,178.210007,153.29483,3233100,1016,,
7/6/2016,177.610001,179.100006,176.960007,178.979996,153.957092,5395400,1017,,
7/7/2016,179.149994,179.720001,178.039993,178.789993,153.793701,2343300,1018,,
7/8/2016,180.009995,181.559998,179.979996,181.300003,155.952728,5177300,1019,,
7/11/2016,181.860001,182.720001,181.779999,182.119995,156.658142,2358700,1022,,
7/12/2016,183.009995,183.619995,182.779999,183.389999,157.750519,3128000,1023,,
7/13/2016,183.679993,183.800003,183.050003,183.600006,157.931183,2390500,1024,,
7/14/2016,185.059998,185.270004,184.570007,184.960007,159.101074,3354700,1025,,
7/15/2016,185.350006,185.5,184.449997,184.880005,159.148438,3837200,1026,,
7/18/2016,184.830002,185.380005,184.710007,185.080002,159.320679,2134900,1029,,
7/19/2016,185.009995,185.419998,184.820007,185.419998,159.613312,2046300,1030,,
7/20/2016,185.899994,186.080002,185.389999,185.779999,159.923096,2159500,1031,,
7/21/2016,185.539993,185.729996,184.539993,184.979996,159.234512,2837700,1032,,
7/22/2016,185,185.570007,184.759995,185.509995,159.690781,3078300,1033,,
7/25/2016,185.270004,185.300003,184.369995,184.809998,159.088257,2316600,1036,,
7/26/2016,184.610001,185.020004,183.699997,184.600006,158.907379,4744400,1037,,
7/27/2016,185.139999,185.279999,184.110001,184.580002,158.890244,4146700,1038,,
7/28/2016,184.279999,184.660004,183.520004,184.380005,158.718002,2906300,1039,,
7/29/2016,183.850006,184.5,183.539993,184.130005,158.502884,4207300,1040,,
8/1/2016,184.350006,184.520004,183.380005,183.869995,158.279053,3295900,1043,,
8/2/2016,183.699997,183.880005,182.309998,182.970001,157.504257,5139500,1044,,
8/3/2016,182.850006,183.429993,182.710007,183.360001,157.839996,3008200,1045,,
8/4/2016,183.5,183.889999,183.149994,183.449997,157.917542,2368900,1046,,
8/5/2016,184.399994,185.279999,183.429993,185.259995,159.475571,4187700,1047,,
8/8/2016,185.5,185.699997,185.020004,185.279999,159.492691,2076700,1050,,
8/9/2016,185.380005,185.860001,185.059998,185.350006,159.552994,1903800,1051,,
8/10/2016,185.399994,185.779999,184.839996,185.119995,159.354996,1618300,1052,,
8/11/2016,185.699997,186.580002,185.600006,186.300003,160.370743,2188700,1053,,
8/12/2016,186.139999,186.25,185.520004,185.899994,160.026505,2514300,1054,,
8/15/2016,186.399994,186.880005,186.330002,186.520004,160.560181,1561500,1057,,
8/16/2016,186.169998,186.369995,185.720001,185.759995,159.90596,1614100,1058,,
8/17/2016,185.770004,186.229996,185.089996,186.100006,160.198593,2952000,1059,,
8/18/2016,185.970001,186.410004,185.720001,186.339996,160.405228,2571800,1060,,
8/19/2016,185.300003,185.649994,184.720001,185.320007,160.090744,2368500,1061,,
8/22/2016,184.949997,185.509995,184.460007,185.119995,159.91803,3152400,1064,,
8/23/2016,185.699997,186.130005,185.25,185.300003,160.073456,1647900,1065,,
8/24/2016,185.059998,185.199997,184.289993,184.660004,159.520645,1882900,1066,,
8/25/2016,184.279999,184.789993,184.100006,184.369995,159.270142,2034900,1067,,
8/26/2016,184.619995,185.539993,183.139999,183.820007,158.794968,3403500,1068,,
8/29/2016,183.830002,185.039993,183.830002,184.830002,159.66748,2229800,1071,,
8/30/2016,184.929993,185.149994,184.020004,184.509995,159.390991,1866700,1072,,
8/31/2016,184.25,184.360001,183.270004,183.940002,158.898727,1876400,1073,,
9/1/2016,183.729996,184.279999,182.899994,184.100006,159.036835,3003500,1074,,
9/2/2016,184.940002,185.419998,184.320007,184.860001,159.693451,2652800,1075,,
9/6/2016,185.110001,185.490005,184.449997,185.320007,160.090744,2152300,1079,,
9/7/2016,185.369995,185.399994,184.779999,185.320007,160.090744,1803600,1080,,
9/8/2016,184.679993,185.110001,184.479996,184.820007,159.658859,2229900,1081,,
9/9/2016,183.570007,183.75,180.910004,180.910004,156.281067,8242600,1082,,
9/12/2016,180.089996,183.639999,179.929993,183.300003,158.345901,7056100,1085,,
9/13/2016,182.059998,182.320007,180.380005,180.800003,156.186096,7477500,1086,,
9/14/2016,180.839996,181.740005,180.009995,180.429993,155.866562,2990400,1087,,
9/15/2016,180.369995,182.619995,180.229996,182.259995,157.447403,3932400,1088,,
9/16/2016,181.5,181.5,180.440002,180.970001,156.637222,2844300,1089,,
9/19/2016,181.880005,182.320007,180.669998,180.979996,156.645859,2260400,1092,,
9/20/2016,181.809998,182.039993,181.029999,181.050003,156.706451,1997800,1093,,
9/21/2016,181.660004,182.839996,180.960007,182.660004,158.09996,4496500,1094,,
9/22/2016,183.660004,184.259995,183.320007,183.660004,158.965546,2323500,1095,,
9/23/2016,183.410004,183.520004,182.289993,182.419998,157.892288,1741500,1096,,
9/26/2016,181.509995,181.550003,180.580002,180.75,156.446793,2639800,1099,,
9/27/2016,180.580002,182.139999,180.240005,182,157.528748,3717300,1100,,
9/28/2016,182.360001,183.229996,181.520004,183.100006,158.48085,6413000,1101,,
9/29/2016,182.820007,183.419998,180.649994,181.220001,156.853577,3376400,1102,,
9/30/2016,182.130005,183.440002,181.970001,182.779999,158.203873,4583000,1103,,
10/3/2016,182.309998,182.570007,181.779999,182.320007,157.80574,1987600,1106,,
10/4/2016,182.619995,182.929993,180.940002,181.479996,157.07869,2811200,1107,,
10/5/2016,182.160004,183.020004,182.110001,182.660004,158.09996,1818200,1108,,
10/6/2016,182.339996,182.740005,181.470001,182.520004,157.978775,2368100,1109,,
10/7/2016,182.800003,182.990005,181.320007,182.220001,157.719147,2527700,1110,,
10/10/2016,182.220001,183.850006,182.220001,183.119995,158.498154,1879100,1113,,
10/11/2016,182.860001,182.889999,180.449997,181.199997,156.836258,3949800,1114,,
10/12/2016,181,181.800003,180.660004,181.369995,156.983429,1920200,1115,,
10/13/2016,180.130005,181.220001,179.429993,180.839996,156.524704,3460100,1116,,
10/14/2016,182,182.460007,181.210007,181.289993,156.914185,2698100,1117,,
10/17/2016,181.169998,181.509995,180.449997,180.720001,156.420853,1801800,1120,,
10/18/2016,181.940002,182.100006,181.119995,181.369995,156.983429,1720700,1121,,
10/19/2016,181.850006,182.410004,181.570007,182,157.528748,1503700,1122,,
10/20/2016,181.720001,182.449997,181.220001,181.539993,157.130569,2359600,1123,,
10/21/2016,180.600006,181.449997,180.229996,181.220001,157.009247,5607600,1124,,
10/24/2016,182.360001,182.5,181.649994,181.960007,157.650345,1905700,1127,,
10/25/2016,181.820007,182.169998,181.25,181.479996,157.234604,3351100,1128,,
10/26/2016,180.600006,182.119995,180.350006,181.770004,157.485748,5375400,1129,,
10/27/2016,182.300003,182.350006,181.229996,181.529999,157.277863,2027100,1130,,
10/28/2016,181.820007,182.320007,180.669998,181.360001,157.130569,3726600,1131,,
10/31/2016,181.580002,181.699997,181.050003,181.169998,156.965912,1415600,1134,,
11/1/2016,181.520004,181.520004,179.139999,180.119995,156.056244,3622300,1135,,
11/2/2016,179.660004,180.210007,179.050003,179.350006,155.389145,3552700,1136,,
11/3/2016,179.699997,179.889999,178.839996,179.110001,155.181168,1966900,1137,,
11/4/2016,179.110001,179.669998,178.639999,178.710007,154.834625,4337500,1138,,
11/7/2016,181.169998,182.449997,181.050003,182.360001,157.996979,3402400,1141,,
11/8/2016,182.199997,184.039993,182.020004,183.380005,158.880753,3437500,1142,,
11/9/2016,181.929993,186.550003,181.75,185.960007,161.115997,8363900,1143,,
11/10/2016,186.830002,188.820007,186.350006,188.130005,162.996201,8748100,1144,,
11/11/2016,187.949997,188.630005,187.410004,188.470001,163.290695,5003800,1145,,
11/14/2016,189.110001,189.389999,188.199997,188.770004,163.550644,4796400,1148,,
11/15/2016,188.759995,189.350006,188.139999,189.339996,164.044464,3750000,1149,,
11/16/2016,188.789993,189.179993,188.529999,188.979996,163.732513,3459100,1150,,
11/17/2016,189.089996,189.330002,188.740005,189.300003,164.009811,4211200,1151,,
11/18/2016,188.899994,188.960007,188.320007,188.460007,163.743088,4359200,1152,,
11/21/2016,188.880005,189.410004,188.600006,189.339996,164.50766,2999100,1155,,
11/22/2016,189.919998,190.25,189.419998,190.020004,165.098465,2756300,1156,,
11/23/2016,189.929993,190.639999,189.869995,190.589996,165.593719,2465900,1157,,
11/25/2016,191.089996,191.339996,190.979996,191.300003,166.210602,1547100,1159,,
11/28/2016,190.929993,191.210007,190.520004,190.779999,165.758804,3159600,1162,,
11/29/2016,190.830002,191.419998,190.679993,191.190002,166.115021,2264900,1163,,
11/30/2016,191.970001,192.25,191.339996,191.399994,166.297409,4774600,1164,,
12/1/2016,191.839996,192.160004,191.570007,191.899994,166.731873,8323900,1165,,
12/2/2016,191.910004,191.979996,191.429993,191.740005,166.592819,2773600,1166,,
12/5/2016,192.479996,192.779999,191.889999,192.220001,167.009964,2925600,1169,,
12/6/2016,192.160004,192.570007,191.869995,192.490005,167.244583,2669400,1170,,
12/7/2016,192.470001,195.690002,192.419998,195.479996,169.842392,7241300,1171,,
12/8/2016,195.830002,196.800003,195.410004,196.279999,170.537476,7032100,1172,,
12/9/2016,196.440002,197.720001,196.369995,197.690002,171.762466,4392300,1173,,
12/12/2016,197.839996,198.389999,197.679993,198.080002,172.10141,3791700,1176,,
12/13/2016,198.960007,199.720001,198.639999,199.229996,173.100586,5357500,1177,,
12/14/2016,198.970001,199.830002,197.610001,198.139999,172.153488,7456100,1178,,
12/15/2016,198.539993,199.679993,198.339996,198.660004,172.605331,6033000,1179,,
12/16/2016,198.699997,198.970001,197.940002,198.190002,172.572296,4467700,1180,,
12/19/2016,198.300003,198.899994,198.210007,198.600006,172.929306,2729400,1183,,
12/20/2016,199.160004,199.610001,199.059998,199.419998,173.64325,3062600,1184,,
12/21/2016,199.429993,199.610001,199.139999,199.160004,173.416809,2523500,1185,,
12/22/2016,199.100006,199.169998,198.580002,198.970001,173.251419,2250900,1186,,
12/23/2016,198.960007,199.059998,198.729996,199.050003,173.321075,1374200,1187,,
12/27/2016,199.160004,199.539993,199.130005,199.210007,173.460419,2340700,1191,,
12/28/2016,199.520004,199.559998,198,198.080002,172.476471,3818100,1192,,
12/29/2016,197.990005,198.520004,197.630005,197.990005,172.398102,3018700,1193,,
12/30/2016,198.25,198.270004,196.919998,197.509995,171.980194,4277400,1194,,
1/3/2017,198.910004,199.100006,197.479996,198.419998,172.772476,6669800,1198,,
1/4/2017,198.759995,199.360001,198.600006,199.149994,173.408142,4823200,1199,,
1/5/2017,198.949997,199.270004,197.899994,198.75,173.059845,4124500,1200,,
1/6/2017,198.729996,199.830002,198.169998,199.509995,173.721603,4322600,1201,,
1/9/2017,199.089996,199.270004,198.75,198.759995,173.068558,2303500,1204,,
1/10/2017,198.720001,199.410004,198.210007,198.399994,172.755096,3029200,1205,,
1/11/2017,198.630005,199.570007,198.149994,199.330002,173.564865,5209800,1206,,
1/12/2017,198.880005,198.910004,197.529999,198.75,173.059845,3865200,1207,,
1/13/2017,198.910004,199.350006,198.320007,198.699997,173.016357,3468900,1208,,
1/17/2017,198.270004,198.649994,197.589996,198.089996,172.485138,3329800,1212,,
1/18/2017,198.080002,198.229996,197.300003,197.949997,172.363266,4634800,1213,,
1/19/2017,198.029999,198.160004,196.690002,197.279999,171.779816,3050900,1214,,
1/20/2017,197.529999,198.199997,197.309998,197.960007,172.540756,6999000,1215,,
1/23/2017,197.860001,198.110001,197.039993,197.779999,172.38385,3249700,1218,,
1/24/2017,197.789993,199.220001,197.619995,198.839996,173.30777,5205800,1219,,
1/25/2017,200.009995,200.550003,199.75,200.419998,174.684845,4880800,1220,,
1/26/2017,200.600006,200.970001,200.419998,200.720001,174.946396,3999700,1221,,
1/27/2017,200.690002,200.869995,200.449997,200.630005,174.867981,3576500,1222,,
1/30/2017,199.830002,199.899994,198.419998,199.380005,173.778488,4718000,1225,,
1/31/2017,198.720001,198.889999,197.559998,198.360001,172.889359,4628100,1226,,
2/1/2017,199.130005,199.399994,198.199997,198.630005,173.124756,3676900,1227,,
2/2/2017,198.160004,198.970001,198.020004,198.610001,173.10733,2640600,1228,,
2/3/2017,199.580002,200.570007,199.440002,200.380005,174.649979,4857300,1229,,
2/6/2017,200.029999,200.699997,199.779999,200.279999,174.56282,2770900,1232,,
2/7/2017,200.889999,201.300003,200.429993,200.580002,174.824341,2606300,1233,,
2/8/2017,200.5,200.690002,200.149994,200.509995,174.763321,2291500,1234,,
2/9/2017,200.820007,202.110001,200.770004,201.720001,175.817963,3487600,1235,,
2/10/2017,202.300003,203,202.070007,202.740005,176.706955,2880300,1236,,
2/13/2017,203.320007,204.470001,203.320007,204.199997,177.979492,2637400,1239,,
2/14/2017,204.059998,205.179993,203.949997,205.169998,178.824936,3586600,1240,,
2/15/2017,205.389999,206.490005,205.289993,206.380005,179.879517,3646000,1241,,
2/16/2017,206.550003,206.720001,205.850006,206.479996,179.966766,4589600,1242,,
2/17/2017,205.029999,205.919998,205.020004,205.880005,179.932709,5747700,1243,,
2/21/2017,206.559998,207.300003,206.419998,207.070007,180.972656,3076400,1247,,
2/22/2017,206.729996,207.529999,206.639999,207.449997,181.30484,2254400,1248,,
2/23/2017,208.059998,208.149994,207.210007,207.820007,181.628143,3179900,1249,,
2/24/2017,207.080002,207.949997,207.070007,207.929993,181.724274,3703900,1250,,
2/27/2017,207.729996,208.369995,207.610001,208.289993,182.038925,3433700,1253,,
2/28/2017,208.110001,208.309998,207.679993,207.979996,181.767914,2821900,1254,,
3/1/2017,209.919998,211.589996,209.880005,211.020004,184.424774,7846100,1255,,
3/2/2017,211.190002,211.190002,209.839996,209.889999,183.437286,3336900,1256,,
3/3/2017,210.059998,210.320007,209.410004,209.910004,183.454727,2589000,1257,,
3/6/2017,209.259995,209.770004,209.020004,209.479996,183.078934,2524700,1260,,
3/7/2017,209.210007,209.660004,208.979996,209.169998,182.807999,2741000,1261,,
3/8/2017,209.580002,209.610001,208.429993,208.610001,182.318558,3173100,1262,,
3/9/2017,208.740005,209.089996,207.869995,208.669998,182.371048,4430100,1263,,
3/10/2017,209.690002,209.699997,208.360001,209.149994,182.790512,3004000,1264,,
3/13/2017,209.130005,209.339996,208.589996,208.940002,182.606934,2261800,1267,,
3/14/2017,208.570007,208.880005,207.979996,208.539993,182.257385,4433000,1268,,
3/15/2017,208.830002,209.910004,208.710007,209.580002,183.16629,5737000,1269,,
3/16/2017,210.169998,210.169998,209.050003,209.440002,183.04393,3018400,1270,,
3/17/2017,209.529999,209.529999,208.830002,208.860001,182.893372,2873200,1271,,
3/20/2017,208.850006,209.270004,208.559998,208.809998,182.849594,3308600,1274,,
3/21/2017,209.330002,209.429993,206.25,206.350006,180.69545,6192400,1275,,
3/22/2017,205.960007,206.570007,205.5,206.410004,180.747894,3898500,1276,,
3/23/2017,206.029999,207.300003,205.910004,206.309998,180.660461,3840000,1277,,
3/24/2017,206.580002,206.899994,205,205.75,180.170013,4052700,1278,,
3/27/2017,204.179993,205.509995,203.809998,205.229996,179.714706,4559600,1281,,
3/28/2017,205.080002,207.070007,204.910004,206.75,181.045746,3538000,1282,,
3/29/2017,206.529999,206.559998,205.949997,206.309998,180.660461,2323900,1283,,
3/30/2017,206.300003,207.259995,206.149994,206.960007,181.229553,2849200,1284,,
3/31/2017,206.720001,206.929993,206.300003,206.339996,180.686584,4179600,1285,,
4/3/2017,206.520004,206.630005,204.880005,206.25,180.607803,4436100,1288,,
4/4/2017,206.020004,206.770004,205.809998,206.649994,180.958084,2555400,1289,,
4/5/2017,207.589996,208.649994,206.160004,206.259995,180.616577,4110400,1290,,
4/6/2017,206.449997,207.289993,205.919998,206.449997,180.78299,3186900,1291,,
4/7/2017,206.190002,207.070007,205.889999,206.380005,180.72168,2609300,1292,,
4/10/2017,206.490005,207.320007,205.949997,206.389999,180.730423,2395200,1295,,
4/11/2017,206.220001,206.419998,204.940002,206.330002,180.677872,3511500,1296,,
4/12/2017,206.300003,206.300003,205.350006,205.669998,180.099945,2181700,1297,,
4/13/2017,205.339996,205.940002,204.360001,204.369995,178.961578,3605200,1298,,
4/17/2017,204.929993,206.259995,204.860001,206.169998,180.537827,2260900,1302,,
4/18/2017,205.360001,205.809998,204.419998,205.080002,179.583298,2497900,1303,,
4/19/2017,205.259995,205.300003,203.639999,203.850006,178.50621,3606400,1304,,
4/20/2017,204.350006,206.210007,204.169998,205.699997,180.126205,3873700,1305,,
4/21/2017,205.509995,205.729996,204.770004,205.25,179.891373,3034800,1306,,
4/24/2017,207.330002,207.630005,207.029999,207.380005,181.75824,3220200,1309,,
4/25/2017,208.949997,209.979996,208.839996,209.679993,183.774002,3483600,1310,,
4/26/2017,209.809998,210.429993,209.440002,209.470001,183.589981,2865300,1311,,
4/27/2017,209.729996,209.770004,209.059998,209.559998,183.668839,1951700,1312,,
4/28/2017,209.630005,209.630005,208.970001,209.080002,183.248108,1934000,1313,,
5/1/2017,209.490005,209.490005,208.699997,208.919998,183.107971,1886000,1316,,
5/2/2017,209.100006,209.300003,208.75,209.130005,183.291992,1359700,1317,,
5/3/2017,209.130005,209.470001,208.470001,209.220001,183.370865,1829400,1318,,
5/4/2017,209.649994,209.649994,208.199997,209.190002,183.344559,2640100,1319,,
5/5/2017,209.070007,209.779999,208.759995,209.770004,183.85289,1673800,1320,,
5/8/2017,209.699997,210.020004,209.529999,209.919998,183.984344,2311000,1323,,
5/9/2017,210.139999,210.320007,209.220001,209.619995,183.721466,1570100,1324,,
5/10/2017,209.190002,209.809998,208.899994,209.479996,183.598724,1394300,1325,,
5/11/2017,209.139999,209.449997,208.100006,209.279999,183.423416,3093700,1326,,
5/12/2017,208.970001,209.279999,208.820007,209.009995,183.186783,1575100,1327,,
5/15/2017,209.399994,210.130005,209.399994,209.929993,183.993073,1818500,1330,,
5/16/2017,210.320007,210.460007,209.460007,209.949997,184.010712,1746600,1331,,
5/17/2017,208.119995,208.589996,206.369995,206.470001,180.960587,5717400,1332,,
5/18/2017,206.029999,207.960007,205.860001,206.960007,181.390091,6653800,1333,,
5/19/2017,206.75,208.309998,206.580002,207.770004,182.636551,4892800,1334,,
5/22/2017,208.320007,208.869995,208.320007,208.649994,183.410095,2246200,1337,,
5/23/2017,209.100006,209.350006,208.690002,209.119995,183.823212,3457500,1338,,
5/24/2017,209.320007,209.960007,209.080002,209.820007,184.438599,3479500,1339,,
5/25/2017,210.520004,210.919998,210.300003,210.580002,185.106689,2198200,1340,,
5/26/2017,210.539993,210.720001,210.320007,210.539993,185.071426,1152200,1341,,
5/30/2017,210.210007,210.520004,209.970001,210.210007,184.781387,1066600,1345,,
5/31/2017,210.410004,210.410004,209.320007,210,184.596771,1577500,1346,,
6/1/2017,210.270004,211.399994,209.910004,211.399994,185.827423,1827900,1347,,
6/2/2017,211.449997,212.210007,211.270004,211.910004,186.275742,2314000,1348,,
6/5/2017,211.860001,212.210007,211.639999,211.860001,186.23175,1923000,1351,,
6/6/2017,211.330002,211.779999,211.169998,211.369995,185.801071,2094800,1352,,
6/7/2017,211.690002,211.919998,211.139999,211.720001,186.108749,1545800,1353,,
6/8/2017,211.619995,212.699997,211.389999,211.860001,186.23175,2030300,1354,,
6/9/2017,212.149994,213.070007,211.589996,212.669998,186.943787,4271100,1355,,
6/12/2017,212.460007,212.779999,211.880005,212.399994,186.706512,3682300,1358,,
6/13/2017,212.800003,213.389999,212.75,213.369995,187.559174,2426500,1359,,
6/14/2017,213.779999,214,212.979996,213.839996,187.972275,5423100,1360,,
6/15/2017,212.889999,213.800003,212.75,213.690002,187.840424,2571800,1361,,
6/16/2017,213.330002,213.580002,212.820007,213.559998,188.072891,2372000,1362,,
6/19/2017,214.360001,215.009995,214.080002,214.919998,189.270554,2103300,1365,,
6/20/2017,214.889999,215.070007,214.369995,214.399994,188.812698,1762100,1366,,
6/21/2017,214.649994,214.649994,213.639999,213.889999,188.36351,2129400,1367,,
6/22/2017,214.080002,214.289993,213.660004,213.729996,188.222656,2697100,1368,,
6/23/2017,213.440002,213.949997,213.059998,213.740005,188.23143,1346800,1369,,
6/26/2017,214.289993,214.759995,213.529999,213.869995,188.345901,1940400,1372,,
6/27/2017,213.710007,214.130005,212.869995,212.929993,187.518066,1981600,1373,,
